id,SalePrice
2735,134291.01030695054
2736,133649.12872895753
2737,119342.72996064243
2738,138562.0886691961
2739,156067.6916446952
2740,135036.15521929233
2741,147390.84262088672
2742,155751.06970980528
2743,161192.72456657013
2744,163826.13494974398
2745,140271.52647652183
2746,137352.91072464848
2747,153203.9065152812
2748,130325.2999530661
2749,127706.51474380675
2750,124479.3737656891
2751,134616.79100870507
2752,207805.66036540316
2753,145629.78382785176
2754,197122.63748261082
2755,139542.56821527728
2756,95672.70025571223
2757,73719.94740622051
2758,89416.68783451947
2759,165922.81103255856
2760,120983.38887749249
2761,139863.33239426735
2762,142250.17050954784
2763,186835.30166595205
2764,148879.60020425307
2765,290081.2431124842
2766,132071.53340740915
2767,87162.83138259163
2768,129480.2850847673
2769,131941.32960643788
2770,138759.637285729
2771,102700.72239752117
2772,109090.45220307793
2773,166281.26088944753
2774,143995.72868097262
2775,113538.24581635675
2776,145889.72194518746
2777,147150.70469448814
2778,106545.11317269015
2779,125618.38462546062
2780,98421.99507601341
2781,97853.9884052535
2782,100052.16942624148
2783,97331.97577645502
2784,120462.9683172717
2785,136920.99386944895
2786,66574.26584466403
2787,128226.49625424505
2788,74177.25835738216
2789,163891.51747163193
2790,96153.02886137248
2791,109164.48136914795
2792,53830.22823923854
2793,158787.50792413476
2794,101721.68038418272
2795,120605.62474476734
2796,98740.82686703444
2797,200508.91072936548
2798,106898.25867260585
2799,116916.84513847844
2800,71533.76387776605
2801,113572.58399316086
2802,126400.0422172771
2803,169516.4388943216
2804,126213.03404680785
2805,99231.47320104306
2806,83213.992408472
2807,162627.61940375617
2808,144833.4581672421
2809,129057.98868473302
2810,122807.50798682423
2811,161211.21323296367
2812,171606.75424630917
2813,158160.9228770866
2814,162205.41530953714
2815,95855.23189499874
2816,232751.01541261363
2817,157410.42977009556
2818,131688.6974848938
2819,171995.35418088856
2820,136734.81256530344
2821,103329.40271220596
2822,195343.4998424336
2823,301454.9440559808
2824,163424.067327945
2825,142919.25753593663
2826,129674.50561545121
2827,136912.79045045408
2828,218184.26665976713
2829,223094.62520793738
2830,222742.69846888125
2831,175745.21723431122
2832,237768.06411706735
2833,311381.5951727101
2834,225827.71116193282
2835,229146.58492019604
2836,190697.80267409142
2837,159445.1023028996
2838,149608.81788642157
2839,168772.80776652353
2840,205206.70257091886
2841,204986.6402493259
2842,233279.33636882398
2843,150693.91210289745
2844,181606.63190845257
2845,130551.94630766298
2846,208645.6951798694
2847,213567.45286481548
2848,217414.9007749117
2849,196452.25539613108
2850,273978.76359799935
2851,212455.02247532606
2852,237576.0971354829
2853,234901.4325144153
2854,135777.89454581885
2855,203055.2967542946
2856,200894.58169468792
2857,191020.3129265813
2858,208614.73091083564
2859,102930.40203778309
2860,122169.94600367136
2861,124776.01042087859
2862,184289.42404785787
2863,128310.1120175083
2864,236530.9389877368
2865,144475.31090998833
2866,141167.6566146954
2867,98621.61090954245
2868,93895.08974563584
2869,91957.99769175895
2870,120152.51290946167
2871,84864.072510341
2872,50395.66479578384
2873,95971.30713187458
2874,138321.69436182553
2875,114979.64689834791
2876,164307.46941175679
2877,148604.72919586033
2878,161273.98640955598
2879,134283.44506173948
2880,105606.32854869442
2881,141738.33031594424
2882,183172.83834511653
2883,195822.84491832455
2884,200286.80526988814
2885,187337.78787139378
2886,233760.20908966762
2887,102497.87957919609
2888,147109.1100435173
2889,60426.43462719239
2890,80554.49425087082
2891,138639.9539200244
2892,42721.69944971969
2893,71121.66937442606
2894,54709.44375045211
2895,342131.3821528832
2896,276152.83228816005
2897,212885.31251806108
2898,152533.1424729473
2899,210810.61454033433
2900,160004.04931885874
2901,216149.70429947512
2902,184287.25909148974
2903,324911.0438812338
2904,340992.7064967853
2905,84782.93340722931
2906,195133.17817655252
2907,114432.39825939393
2908,128969.99637344113
2909,157621.57215970865
2910,76627.52538559357
2911,82628.19136799563
2912,151528.9589204373
2913,82846.44202109924
2914,80569.22355537245
2915,89042.80397793042
2916,85228.81164594844
2917,169027.50464335355
2918,118467.800774569
2919,226524.27189440982
